Transaction_ID,Customer_ID,Brand,Purchase_Amount,Cashback,Payment_Method,Transaction_Count,Fraud
T200497,C102378,Zomato,7475,251,Debit Card,1,0
T200498,C109150,Amazon,6842,344,Net Banking,3,0
T200499,C117811,Amazon,8380,261,Net Banking,2,0
T200500,C104642,PVR,7402,488,UPI,1,0
T200501,C106604,Nykaa,7050,486,Debit Card,4,0
T200502,C112013,Ajio,4924,198,Credit Card,1,0
T200503,C114600,Zomato,336,483,Debit Card,2,0
T200504,C104062,PVR,2695,363,UPI,1,0
T200505,C102467,MakeMyTrip,7985,25,Credit Card,2,0
T200506,C121877,Zomato,5941,133,Credit Card,1,0
T200507,C116397,Uber,5351,103,Debit Card,3,0
T200508,C101962,Uber,8753,187,UPI,1,0
T200509,C105654,MakeMyTrip,6466,456,Debit Card,2,0
T200510,C105599,Uber,7801,16,Credit Card,2,0
T200511,C103055,Uber,2791,423,Net Banking,5,0
T200512,C115567,Uber,6777,188,Credit Card,2,0
T200513,C110442,Amazon,3873,159,Debit Card,1,0
T200514,C106428,Nykaa,6196,308,Net Banking,1,0
T200515,C108193,MakeMyTrip,6124,336,UPI,2,0
T200516,C107823,Amazon,8532,233,Debit Card,2,0
T200517,C100079,Swiggy,1617,451,Credit Card,2,0
T200518,C111418,Zomato,798,83,Credit Card,2,0
T200519,C123971,Nykaa,2161,170,UPI,2,0
T200520,C101098,Flipkart,9615,190,UPI,1,1
T200521,C124838,Uber,5369,461,Net Banking,3,0
T200522,C110021,PVR,9343,256,Net Banking,1,0
T200523,C101715,Amazon,5394,333,UPI,2,0
T200524,C111703,PVR,4263,390,Net Banking,2,0
T200525,C102353,Amazon,4043,231,Net Banking,2,0
T200526,C104551,Nykaa,6132,108,Debit Card,2,0
T200527,C116697,MakeMyTrip,9939,279,Credit Card,2,1
T200528,C103419,Zomato,7749,41,Debit Card,2,0
T200529,C116133,Swiggy,9164,189,Debit Card,2,0
T200530,C122631,Flipkart,4547,262,Net Banking,2,0
T200531,C121276,Myntra,4226,378,UPI,3,0
T200532,C107874,Swiggy,5233,241,UPI,3,0
T200533,C121539,Myntra,208,434,Net Banking,1,0
T200534,C100261,Amazon,5680,324,Debit Card,2,0
T200535,C107040,Flipkart,7882,487,UPI,2,0
T200536,C106222,Uber,1062,185,Net Banking,2,0
T200537,C110396,Myntra,632,185,Net Banking,2,0
T200538,C104430,Myntra,2581,419,Credit Card,2,0
T200539,C100895,Nykaa,5346,191,Credit Card,1,0
T200540,C106911,Amazon,1191,112,Credit Card,1,0
T200541,C103642,Amazon,6255,163,Credit Card,2,0
T200542,C109139,Amazon,1171,17,Credit Card,1,0
T200543,C120038,Ajio,7883,422,UPI,2,0
T200544,C124233,Uber,6226,170,Net Banking,2,0
T200545,C105158,Nykaa,6386,490,Debit Card,2,0
T200546,C106076,PVR,4979,375,UPI,2,0
T200547,C100521,Myntra,7370,426,Debit Card,2,0
T200548,C111340,MakeMyTrip,4049,25,Credit Card,3,0
T200549,C106918,Ajio,6571,443,Net Banking,2,0
T200550,C114242,Nykaa,8469,285,UPI,3,0
T200551,C105110,Flipkart,3980,6,UPI,1,0
T200552,C107505,Myntra,6247,270,Debit Card,1,0
T200553,C108198,Amazon,188,475,UPI,1,0
T200554,C122437,Zomato,4437,428,UPI,1,0
T200555,C113831,Swiggy,9639,176,Debit Card,2,1
T200556,C100870,Flipkart,6034,291,UPI,1,0
T200557,C101779,Uber,4189,70,Credit Card,2,0
T200558,C100892,Myntra,4669,312,Net Banking,1,0
T200559,C103188,Myntra,5224,264,Credit Card,1,0
T200560,C124490,Amazon,3135,158,UPI,1,0
T200561,C116169,MakeMyTrip,5671,156,UPI,1,0
T200562,C116537,Zomato,4932,27,UPI,2,0
T200563,C120741,Amazon,9296,127,Net Banking,2,0
T200564,C120305,PVR,4734,45,Debit Card,2,0
T200565,C122329,Flipkart,6822,353,UPI,1,0
T200566,C112645,Myntra,6849,346,UPI,1,0
T200567,C100009,Uber,8840,377,Credit Card,3,0
T200568,C107496,MakeMyTrip,6190,400,Debit Card,3,0
T200569,C103339,PVR,4442,270,UPI,1,0
T200570,C111292,Swiggy,5349,319,Net Banking,1,0
T200571,C106164,Zomato,6280,188,Credit Card,2,0
T200572,C107465,Amazon,8795,216,Credit Card,2,0
T200573,C101867,Amazon,2498,57,UPI,1,0
T200574,C122105,Flipkart,6959,188,Debit Card,2,0
T200575,C120721,MakeMyTrip,4907,307,Debit Card,2,0
T200576,C112889,Swiggy,559,351,Debit Card,1,0
T200577,C107771,Zomato,7443,449,Credit Card,1,0
T200578,C122168,Flipkart,5524,84,Net Banking,3,0
T200579,C100678,Myntra,7954,382,UPI,1,0
T200580,C114906,Flipkart,1070,302,Debit Card,1,0
T200581,C120679,Flipkart,7143,383,Net Banking,3,0
T200582,C118109,Amazon,3686,224,Net Banking,2,0
T200583,C102510,Amazon,4359,278,Debit Card,2,0
T200584,C113466,PVR,7685,24,Net Banking,2,0
T200585,C117768,MakeMyTrip,2967,499,UPI,3,0
T200586,C100994,Flipkart,2231,483,Credit Card,1,0
T200587,C115491,MakeMyTrip,1610,306,UPI,1,0
T200588,C122195,PVR,130,322,Net Banking,1,0
T200589,C115700,Uber,5306,390,Net Banking,1,0
T200590,C121236,PVR,4621,252,Debit Card,6,0
T200591,C116723,Ajio,3603,385,Net Banking,1,0
T200592,C111548,Uber,7835,165,Credit Card,6,0
T200593,C109910,MakeMyTrip,4469,479,Credit Card,2,0
T200594,C110855,MakeMyTrip,9713,385,Net Banking,3,1
T200595,C118979,Amazon,3392,493,Net Banking,4,0
T200596,C105520,Myntra,8488,480,Net Banking,1,0
T200597,C101392,Myntra,6941,153,Credit Card,3,0
T200598,C124612,Swiggy,7733,490,Debit Card,2,0
T200599,C122704,Swiggy,5801,50,Net Banking,2,0
T200600,C107256,Zomato,584,441,Credit Card,2,0
T200601,C124299,MakeMyTrip,1051,370,Credit Card,1,0
T200602,C116354,MakeMyTrip,1816,322,Net Banking,1,0
T200603,C111257,Zomato,6106,169,Net Banking,1,0
T200604,C112735,Uber,1372,475,Credit Card,2,0
T200605,C112472,MakeMyTrip,3999,134,UPI,2,0
T200606,C124212,Swiggy,5251,337,Net Banking,2,0
T200607,C121185,Flipkart,1938,428,Net Banking,1,0
T200608,C110102,Nykaa,5948,452,Debit Card,4,0
T200609,C105130,Amazon,9948,166,UPI,2,1
T200610,C104453,Myntra,3786,400,Credit Card,1,0
T200611,C103216,Ajio,2208,298,UPI,2,0
T200612,C107134,Nykaa,4610,84,Net Banking,2,0
T200613,C105074,PVR,9935,186,Credit Card,1,1
T200614,C109292,Ajio,4580,100,Credit Card,1,0
T200615,C102196,PVR,3641,120,Debit Card,2,0
T200616,C112100,PVR,6983,351,Credit Card,1,0
T200617,C120018,MakeMyTrip,8260,119,Net Banking,2,0
T200618,C118203,Zomato,5957,246,Debit Card,2,0
T200619,C105774,Uber,439,303,Debit Card,3,0
T200620,C122490,Uber,2883,221,Debit Card,3,0
T200621,C117406,Zomato,8041,449,Debit Card,2,0
T200622,C117061,Swiggy,4729,250,Net Banking,3,0
T200623,C102498,Myntra,2031,107,Debit Card,2,0
T200624,C118935,Amazon,7930,404,UPI,1,0
T200625,C106812,Flipkart,6385,445,Debit Card,2,0
T200626,C105898,Nykaa,371,426,UPI,1,0
T200627,C113746,Uber,7889,27,Net Banking,1,0
T200628,C115011,Uber,1229,431,UPI,1,0
T200629,C103189,Zomato,1578,131,UPI,1,0
T200630,C105222,Swiggy,8035,32,Debit Card,3,0
T200631,C112770,MakeMyTrip,5113,209,Debit Card,3,0
T200632,C117464,MakeMyTrip,5410,455,UPI,1,0
T200633,C124964,Zomato,5983,438,Net Banking,3,0
T200634,C124335,Swiggy,7102,64,UPI,2,0
T200635,C102900,Nykaa,5825,274,Net Banking,3,0
T200636,C122168,Swiggy,3787,41,UPI,3,0
T200637,C112061,Amazon,120,253,Credit Card,2,0
T200638,C121745,Nykaa,6526,379,Debit Card,2,0
T200639,C123298,Amazon,3348,116,UPI,3,0
T200640,C105540,Nykaa,925,261,Debit Card,3,0
T200641,C118502,Flipkart,3655,114,Net Banking,2,0
T200642,C117766,MakeMyTrip,9162,302,Net Banking,2,0
T200643,C102050,Nykaa,2300,309,UPI,1,0
T200644,C122201,MakeMyTrip,5808,51,Debit Card,2,0
T200645,C109320,Ajio,4043,176,Net Banking,1,0
T200646,C119015,Ajio,699,312,Debit Card,3,0
T200647,C117297,Swiggy,981,3,UPI,3,0
T200648,C102489,MakeMyTrip,9799,143,Credit Card,2,1
T200649,C107847,PVR,4293,268,Net Banking,1,0
T200650,C102535,Swiggy,733,162,Debit Card,3,0
T200651,C111376,Amazon,303,387,Net Banking,1,0
T200652,C119484,Uber,7033,72,UPI,1,0
T200653,C122128,Ajio,9540,299,Debit Card,3,1
T200654,C116733,Zomato,4917,59,Debit Card,2,0
T200655,C101055,Amazon,6363,126,Debit Card,2,0
T200656,C105445,Uber,7618,258,Debit Card,2,0
T200657,C123164,Myntra,3887,403,Net Banking,1,0
T200658,C115250,Myntra,6217,165,Credit Card,1,0
T200659,C123902,MakeMyTrip,2245,352,Net Banking,2,0
T200660,C117248,PVR,5490,23,UPI,2,0
T200661,C108643,Flipkart,2699,17,UPI,3,0
T200662,C105962,Uber,8484,292,Debit Card,1,0
T200663,C112229,Myntra,8984,192,UPI,1,0
T200664,C113451,Flipkart,2562,207,Net Banking,2,0
T200665,C118468,Nykaa,8557,365,Credit Card,2,0
T200666,C102078,Uber,6149,410,Credit Card,1,0
T200667,C124464,Uber,8584,69,Credit Card,1,0
T200668,C101678,PVR,6381,28,UPI,3,0
T200669,C114565,PVR,7762,234,Debit Card,2,0
T200670,C124236,Zomato,8569,153,UPI,2,0
T200671,C120041,Myntra,9225,187,Debit Card,3,0
T200672,C101285,Myntra,8093,427,Net Banking,1,0
T200673,C111413,Nykaa,3581,107,Credit Card,4,0
T200674,C110045,Uber,3246,398,Debit Card,1,0
T200675,C123848,Amazon,1732,315,Credit Card,1,0
T200676,C123270,Myntra,4817,15,Debit Card,2,0
T200677,C124749,Uber,5052,499,UPI,2,0
T200678,C121949,Zomato,6817,336,Debit Card,3,0
T200679,C113219,Flipkart,2284,342,Debit Card,1,0
T200680,C111138,Flipkart,4917,105,Credit Card,2,0
T200681,C122556,Amazon,4481,403,UPI,4,0
T200682,C104914,MakeMyTrip,9080,378,UPI,3,0
T200683,C101289,Myntra,4736,462,Debit Card,2,0
T200684,C103629,Ajio,2656,176,UPI,3,0
T200685,C118565,Amazon,9460,227,Debit Card,1,0
T200686,C110911,Amazon,8900,475,Net Banking,2,0
T200687,C102667,Myntra,163,375,Net Banking,2,0
T200688,C114531,Nykaa,3450,184,Credit Card,3,0
T200689,C111485,PVR,1002,436,Credit Card,1,0
T200690,C103582,Nykaa,9979,334,UPI,2,1
T200691,C106588,Zomato,5067,445,UPI,2,0
T200692,C123531,Uber,6998,414,Debit Card,3,0
T200693,C114838,Amazon,6462,322,Debit Card,1,0
T200694,C113019,Nykaa,2279,112,Credit Card,2,0
T200695,C123078,Flipkart,8485,246,Net Banking,1,0
T200696,C111081,Amazon,7848,497,UPI,1,0
T200697,C124064,Zomato,4002,466,UPI,3,0
T200698,C117074,Zomato,4104,206,Net Banking,2,0
T200699,C111870,Amazon,556,359,Net Banking,3,0
T200700,C102297,MakeMyTrip,2091,457,UPI,4,0
T200701,C122239,Zomato,7398,86,Net Banking,2,0
T200702,C110643,Swiggy,8242,268,UPI,1,0
T200703,C111612,Swiggy,2337,75,UPI,2,0
T200704,C103364,Amazon,8580,8,Credit Card,1,0
T200705,C102168,MakeMyTrip,4147,352,Net Banking,2,0
T200706,C116057,Zomato,5982,229,UPI,3,0
T200707,C113528,Amazon,4707,23,Credit Card,5,0
T200708,C114848,MakeMyTrip,2381,486,Credit Card,4,0
T200709,C108757,MakeMyTrip,2281,242,UPI,2,0
T200710,C114332,Nykaa,2655,490,UPI,2,0
T200711,C100974,Amazon,788,22,Credit Card,2,0
T200712,C102134,Amazon,6827,154,Credit Card,1,0
T200713,C110716,PVR,5592,455,Net Banking,2,0
T200714,C117009,Nykaa,5086,48,Debit Card,4,0
T200715,C120737,Nykaa,2400,93,Credit Card,1,0
T200716,C117914,Myntra,4977,252,Credit Card,1,0
T200717,C123991,Flipkart,4267,292,UPI,2,0
T200718,C111588,MakeMyTrip,8452,224,Net Banking,3,0
T200719,C118453,Ajio,1885,275,Debit Card,1,0
T200720,C100058,Amazon,7296,250,Debit Card,1,0
T200721,C109014,Zomato,9317,384,Net Banking,3,0
T200722,C117678,PVR,5685,268,Net Banking,2,0
T200723,C121196,Flipkart,3921,252,Net Banking,1,0
T200724,C110358,Amazon,9816,297,Net Banking,2,1
T200725,C117048,Zomato,3385,358,Net Banking,2,0
T200726,C121475,Swiggy,5583,474,Net Banking,2,0
T200727,C104518,Nykaa,7312,192,Credit Card,2,0
T200728,C124609,Swiggy,2291,108,Net Banking,2,0
T200729,C112776,Swiggy,1110,370,Credit Card,1,0
T200730,C101200,Uber,3161,95,Net Banking,2,0
T200731,C114260,Ajio,7514,169,Net Banking,5,0
T200732,C110225,Amazon,2962,461,UPI,3,0
T200733,C120005,Ajio,6652,387,Debit Card,4,0
T200734,C117969,PVR,2888,430,Debit Card,2,0
T200735,C117082,MakeMyTrip,4508,93,UPI,1,0
T200736,C107669,Ajio,2313,192,Credit Card,3,0
T200737,C109701,Nykaa,4323,288,UPI,1,0
T200738,C101597,Myntra,6309,254,UPI,3,0
T200739,C105785,Swiggy,2140,476,Debit Card,2,0
T200740,C114177,Uber,2535,332,Credit Card,1,0
T200741,C103816,Nykaa,8765,122,Credit Card,1,0
T200742,C118621,Flipkart,5294,212,Credit Card,1,0
T200743,C112899,Myntra,6487,389,UPI,1,0
T200744,C123741,Myntra,1972,286,Debit Card,1,0
T200745,C117121,Ajio,2659,113,Net Banking,3,0
T200746,C113164,Myntra,7118,372,Debit Card,2,0
T200747,C112106,Amazon,9586,360,Net Banking,3,1
T200748,C108332,Uber,9007,165,Credit Card,1,0
T200749,C118022,Zomato,4387,371,Credit Card,3,0
T200750,C109123,Ajio,8308,11,UPI,3,0
T200751,C108053,Uber,5619,7,Debit Card,2,0
T200752,C109062,Flipkart,7219,190,UPI,3,0
T200753,C121786,Uber,8550,113,Credit Card,2,0
T200754,C124954,Uber,4699,3,Credit Card,1,0
T200755,C114973,Flipkart,3344,101,Net Banking,1,0
T200756,C122491,Zomato,9121,25,Credit Card,1,0
T200757,C106434,Ajio,2495,165,Credit Card,2,0
T200758,C120132,Nykaa,6619,212,Credit Card,3,0
T200759,C103868,Nykaa,8684,347,UPI,1,0
T200760,C100755,Uber,2530,427,Debit Card,3,0
T200761,C109060,Swiggy,1879,172,UPI,2,0
T200762,C112158,Amazon,1071,136,UPI,1,0
T200763,C112861,Nykaa,2972,340,Net Banking,1,0
T200764,C108912,Amazon,5968,112,UPI,4,0
T200765,C110637,Zomato,8802,469,Credit Card,2,0
T200766,C103486,Myntra,3782,101,Credit Card,1,0
T200767,C124367,Flipkart,544,355,Net Banking,1,0
T200768,C117907,Zomato,5492,73,Credit Card,1,0
T200769,C123333,Uber,4820,113,Credit Card,1,0
T200770,C123031,Nykaa,1181,128,Credit Card,1,0
T200771,C103473,Ajio,9106,471,Net Banking,1,0
T200772,C111089,MakeMyTrip,4905,287,Debit Card,2,0
T200773,C113966,Nykaa,8021,428,Credit Card,4,0
T200774,C114770,Zomato,5713,60,Net Banking,3,0
T200775,C119523,Ajio,6223,376,Credit Card,1,0
T200776,C118149,Uber,4919,222,Net Banking,2,0
T200777,C110676,Swiggy,6107,281,Net Banking,1,0
T200778,C115220,Myntra,5322,478,UPI,1,0
T200779,C119944,Flipkart,9306,133,Credit Card,2,0
T200780,C121768,Ajio,1863,410,Credit Card,2,0
T200781,C115098,Uber,5098,252,Debit Card,5,0
T200782,C105499,Flipkart,3941,389,Credit Card,2,0
T200783,C111666,Myntra,4869,465,UPI,1,0
T200784,C116048,Myntra,5780,270,Credit Card,2,0
T200785,C113523,Nykaa,2036,318,UPI,2,0
T200786,C114925,Nykaa,6447,344,Net Banking,3,0
T200787,C101978,MakeMyTrip,8365,470,Credit Card,1,0
T200788,C108648,Zomato,7439,321,Net Banking,3,0
T200789,C108468,Amazon,2580,360,Net Banking,3,0
T200790,C124673,Flipkart,168,192,UPI,1,0
T200791,C105111,Nykaa,4361,221,Net Banking,1,0
T200792,C121415,Nykaa,853,245,Net Banking,1,0
T200793,C104408,Zomato,9248,79,Credit Card,2,0
T200794,C104341,Zomato,3374,287,Net Banking,3,0
T200795,C114394,Myntra,2231,101,Net Banking,2,0
T200796,C124936,Ajio,5462,246,Credit Card,2,0
T200797,C113516,Flipkart,9603,229,Credit Card,2,1
T200798,C121161,Flipkart,9883,111,Net Banking,1,1
T200799,C118295,Myntra,6906,361,Debit Card,2,0
T200800,C115546,Zomato,1957,151,Debit Card,3,0
T200801,C106301,Swiggy,3792,158,Credit Card,2,0
T200802,C103132,Amazon,580,25,UPI,1,0
T200803,C100211,Uber,3304,108,Credit Card,1,0
T200804,C111398,Amazon,8186,259,Debit Card,3,0
T200805,C117717,Zomato,6908,90,Debit Card,2,0
T200806,C100747,PVR,4219,142,Debit Card,3,0
T200807,C109235,Swiggy,1430,25,UPI,2,0
T200808,C105391,Amazon,7297,298,Credit Card,2,0
T200809,C113825,Flipkart,4935,167,Credit Card,1,0
T200810,C108073,Zomato,7680,81,Net Banking,2,0
T200811,C121736,Nykaa,2905,441,Credit Card,1,0
T200812,C108947,Uber,4257,24,Debit Card,3,0
T200813,C111874,PVR,1722,462,Debit Card,4,0
T200814,C115530,Ajio,5248,181,Credit Card,3,0
T200815,C116539,Nykaa,8968,379,Credit Card,3,0
T200816,C111529,MakeMyTrip,2493,91,Credit Card,1,0
T200817,C114028,Myntra,3664,273,Credit Card,2,0
T200818,C111169,Flipkart,2747,429,Credit Card,2,0
T200819,C108263,Nykaa,6795,190,Credit Card,3,0
T200820,C103832,Ajio,9498,364,Credit Card,2,1
T200821,C112243,Zomato,605,267,Credit Card,1,0
T200822,C109782,MakeMyTrip,6910,270,Credit Card,2,0
T200823,C117855,MakeMyTrip,2606,396,UPI,4,0
T200824,C112124,Amazon,1116,391,Net Banking,2,0
T200825,C108560,Swiggy,1854,243,Net Banking,1,0
T200826,C108049,Uber,3290,108,UPI,2,0
T200827,C106515,Swiggy,9593,101,Net Banking,1,1
T200828,C107849,Uber,1956,289,Credit Card,1,0
T200829,C104509,Flipkart,5897,173,UPI,3,0
T200830,C100827,PVR,830,304,Debit Card,2,0
T200831,C102775,MakeMyTrip,7794,437,Debit Card,1,0
T200832,C114113,Uber,7616,305,UPI,7,0
T200833,C122526,Myntra,7489,209,Net Banking,2,0
T200834,C106185,Swiggy,8826,402,Credit Card,1,0
T200835,C113076,Nykaa,5821,37,Net Banking,3,0
T200836,C115649,Swiggy,9736,260,Net Banking,1,1
T200837,C116671,Uber,1046,163,Net Banking,1,0
T200838,C121405,Myntra,3765,57,Net Banking,1,0
T200839,C108511,PVR,690,81,Net Banking,2,0
T200840,C101869,Zomato,5579,309,Credit Card,3,0
T200841,C115133,MakeMyTrip,7161,369,UPI,1,0
T200842,C118617,Uber,1957,120,Debit Card,1,0
T200843,C120904,Ajio,2008,16,Debit Card,1,0
T200844,C124847,Myntra,3738,451,UPI,1,0
T200845,C102584,Uber,5030,83,UPI,1,0
T200846,C110357,Myntra,3453,19,Credit Card,1,0
T200847,C113400,Myntra,5312,390,UPI,3,0
T200848,C123383,Amazon,221,467,UPI,1,0
T200849,C106139,Ajio,9280,142,Net Banking,2,0
T200850,C124002,Zomato,9466,172,Net Banking,1,0
T200851,C101367,PVR,1674,443,Debit Card,1,0
T200852,C121002,Flipkart,1530,471,Credit Card,1,0
T200853,C111595,MakeMyTrip,3007,269,UPI,2,0
T200854,C120984,Zomato,6867,233,Credit Card,1,0
T200855,C113396,Uber,9926,221,UPI,1,1
T200856,C104451,Ajio,5925,56,Net Banking,2,0
T200857,C104529,Uber,6399,63,UPI,1,0
T200858,C100506,MakeMyTrip,3999,191,Net Banking,2,0
T200859,C122433,Ajio,4646,11,Net Banking,1,0
T200860,C115752,MakeMyTrip,609,445,Credit Card,1,0
T200861,C116337,MakeMyTrip,612,114,UPI,1,0
T200862,C106123,Amazon,1032,73,Credit Card,2,0
T200863,C114630,Swiggy,4957,67,UPI,3,0
T200864,C105149,Ajio,6314,220,Net Banking,2,0
T200865,C110626,Nykaa,6449,74,Net Banking,2,0
T200866,C117009,PVR,2205,29,Debit Card,4,0
T200867,C106263,Flipkart,627,211,Net Banking,2,0
T200868,C113691,Uber,3263,260,Debit Card,2,0
T200869,C113953,Myntra,5795,123,UPI,3,0
T200870,C120348,Myntra,511,40,Credit Card,3,0
T200871,C118808,Swiggy,2217,383,Debit Card,3,0
T200872,C117896,Nykaa,6133,144,Debit Card,1,0
T200873,C104034,Swiggy,4789,63,Credit Card,3,0
T200874,C107800,Nykaa,9486,281,Debit Card,3,0
T200875,C123525,PVR,5426,291,Net Banking,1,0
T200876,C111754,Uber,1009,486,Credit Card,3,0
T200877,C105822,Flipkart,4849,334,UPI,2,0
T200878,C119074,Uber,1142,436,Net Banking,2,0
T200879,C115942,MakeMyTrip,9153,118,Debit Card,2,0
T200880,C105897,PVR,374,262,Credit Card,4,0
T200881,C107010,Amazon,5091,269,Net Banking,2,0
T200882,C107222,PVR,3338,213,Net Banking,2,0
T200883,C101782,Zomato,2313,457,Net Banking,1,0
T200884,C107827,Amazon,131,189,Credit Card,2,0
T200885,C124192,Myntra,3185,3,Net Banking,3,0
T200886,C100553,Swiggy,4037,405,Credit Card,2,0
T200887,C115116,Amazon,8954,325,Credit Card,1,0
T200888,C112295,Nykaa,8118,196,Credit Card,2,0
T200889,C122807,Swiggy,2748,5,Debit Card,1,0
T200890,C111029,Flipkart,7225,131,Credit Card,2,0
T200891,C107854,Zomato,4142,47,Debit Card,1,0
T200892,C111808,Zomato,6037,176,Debit Card,2,0
T200893,C122331,Swiggy,3522,212,Debit Card,1,0
T200894,C102585,Swiggy,7976,330,UPI,1,0
T200895,C124747,Swiggy,7641,301,UPI,2,0
T200896,C123938,Uber,6607,165,UPI,2,0
T200897,C106109,Uber,3110,132,Debit Card,3,0
T200898,C113307,Flipkart,7707,35,Net Banking,2,0
T200899,C124677,Uber,8434,338,UPI,5,0
T200900,C100649,Flipkart,7580,79,Credit Card,1,0
T200901,C124848,Myntra,8962,258,Credit Card,1,0
T200902,C121382,Uber,680,47,Credit Card,2,0
T200903,C121901,Myntra,2161,317,Net Banking,3,0
T200904,C114689,Ajio,950,228,UPI,5,0
T200905,C101655,Nykaa,205,254,Net Banking,2,0
T200906,C108941,Amazon,4429,343,UPI,2,0
T200907,C118373,Flipkart,227,134,Debit Card,1,0
T200908,C112192,Swiggy,1371,201,Credit Card,1,0
T200909,C122865,Flipkart,601,365,Credit Card,3,0
T200910,C112741,Flipkart,6888,473,UPI,1,0
T200911,C106417,Ajio,1147,41,Credit Card,2,0
T200912,C105469,Zomato,9713,356,Credit Card,1,1
T200913,C122467,Amazon,4149,118,Debit Card,4,0
T200914,C114232,Swiggy,9363,273,Net Banking,2,0
T200915,C108429,Flipkart,6624,218,Credit Card,1,0
T200916,C107597,Swiggy,5469,138,UPI,2,0
T200917,C115812,Ajio,3000,454,UPI,3,0
T200918,C121362,Zomato,3636,472,Net Banking,1,0
T200919,C123463,Uber,5273,107,UPI,2,0
T200920,C108633,Amazon,9139,127,Credit Card,3,0
T200921,C112036,MakeMyTrip,2074,240,Debit Card,1,0
T200922,C117993,Swiggy,4938,484,Net Banking,2,0
T200923,C103628,Myntra,5047,232,Credit Card,2,0
T200924,C120197,Zomato,609,464,Credit Card,1,0
T200925,C118357,Swiggy,8789,191,UPI,1,0
T200926,C111859,Flipkart,5042,105,Net Banking,1,0
T200927,C122079,Nykaa,2511,45,UPI,2,0
T200928,C107884,Zomato,867,12,UPI,2,0
T200929,C118554,Ajio,8980,457,Credit Card,4,0
T200930,C120659,Ajio,9552,305,Net Banking,1,1
T200931,C122016,MakeMyTrip,6180,386,UPI,2,0
T200932,C105109,Flipkart,8137,86,UPI,2,0
T200933,C100172,PVR,7459,145,Net Banking,1,0
T200934,C120581,Myntra,5130,443,Net Banking,1,0
T200935,C106087,PVR,5826,263,UPI,2,0
T200936,C114920,PVR,3936,276,Debit Card,3,0
T200937,C104029,Amazon,1416,228,Credit Card,1,0
T200938,C119501,PVR,7173,118,UPI,3,0
T200939,C121412,Flipkart,185,465,Credit Card,1,0
T200940,C116571,MakeMyTrip,6279,444,Debit Card,2,0
T200941,C120086,Swiggy,1955,354,Debit Card,1,0
T200942,C112592,Amazon,8756,202,Credit Card,1,0
T200943,C121061,Ajio,9005,317,Debit Card,1,0
T200944,C101168,Zomato,8035,202,UPI,3,0
T200945,C110006,Zomato,1748,189,Debit Card,1,0
T200946,C122593,Swiggy,1645,237,Net Banking,1,0
T200947,C109553,Nykaa,9052,241,Debit Card,2,0
T200948,C114821,Ajio,7726,109,Debit Card,3,0
T200949,C116731,Zomato,130,400,Credit Card,3,0
T200950,C103597,Nykaa,9629,231,UPI,1,1
T200951,C109834,Zomato,5503,17,UPI,1,0
T200952,C100366,Amazon,8710,277,Debit Card,3,0
T200953,C110152,Zomato,5475,299,Credit Card,1,0
T200954,C123718,Flipkart,822,469,Net Banking,2,0
T200955,C111435,Amazon,1625,94,Net Banking,2,0
T200956,C118375,Uber,4784,108,UPI,1,0
T200957,C106473,Ajio,9207,385,UPI,1,0
T200958,C102465,Ajio,4258,106,Debit Card,5,0
T200959,C107093,Ajio,9385,11,Net Banking,3,0
T200960,C111240,Flipkart,6660,247,Net Banking,1,0
T200961,C100751,Myntra,8474,159,Net Banking,4,0
T200962,C116548,Myntra,5781,219,Net Banking,1,0
T200963,C108093,Amazon,6807,466,Credit Card,1,0
T200964,C124595,PVR,8082,381,Debit Card,1,0
T200965,C114966,PVR,2490,365,Net Banking,2,0
T200966,C104550,Myntra,4301,321,Credit Card,2,0
