Customer_ID,Age,City,State,Income_Bracket,Registration_Year,total_transactions,total_spent,average_purchase,total_sessions,total_pages_visited,total_earned_points,total_redeemed_points
C100256,41,Jaipur,Karnataka,High,2025,2.0,8182.0,4091.0,0.0,0.0,0.0,0.0
C100257,28,Pune,Tamil Nadu,High,2024,0.0,0.0,0.0,1.0,16.0,470.0,476.0
C100258,25,Hyderabad,Karnataka,High,2024,0.0,0.0,0.0,0.0,0.0,770.0,382.0
C100259,53,Ahmedabad,Maharashtra,Low,2023,0.0,0.0,0.0,2.0,8.0,876.0,241.0
C100260,55,Pune,Maharashtra,Low,2022,0.0,0.0,0.0,1.0,18.0,2128.0,607.0
C100261,57,Kolkata,Telangana,High,2025,2.0,9620.0,4810.0,0.0,0.0,0.0,0.0
C100262,37,Mumbai,Delhi,Low,2025,0.0,0.0,0.0,0.0,0.0,73.0,74.0
C100263,52,Kolkata,West Bengal,Medium,2023,1.0,5447.0,5447.0,1.0,8.0,3270.0,1159.0
C100264,42,Kolkata,West Bengal,High,2024,3.0,19219.0,6406.333333333333,0.0,0.0,19.0,126.0
C100265,52,Jaipur,West Bengal,Low,2024,0.0,0.0,0.0,2.0,10.0,513.0,273.0
C100266,42,Chennai,Telangana,Low,2024,1.0,8786.0,8786.0,0.0,0.0,110.0,265.0
C100267,46,Bengaluru,Delhi,Low,2024,2.0,14622.0,7311.0,1.0,2.0,643.0,242.0
C100268,35,Kolkata,Delhi,Medium,2024,1.0,4219.0,4219.0,1.0,24.0,595.0,162.0
C100269,35,Kolkata,Gujarat,Low,2025,2.0,13693.0,6846.5,3.0,39.0,890.0,484.0
C100270,19,Bengaluru,Delhi,Medium,2024,1.0,8345.0,8345.0,1.0,4.0,176.0,203.0
C100271,52,Mumbai,Delhi,Medium,2023,1.0,1248.0,1248.0,0.0,0.0,592.0,14.0
C100272,33,Jaipur,Maharashtra,Low,2022,0.0,0.0,0.0,0.0,0.0,800.0,389.0
C100273,58,Ahmedabad,Tamil Nadu,Medium,2022,0.0,0.0,0.0,0.0,0.0,248.0,237.0
C100274,53,Hyderabad,West Bengal,Low,2024,1.0,3803.0,3803.0,0.0,0.0,1050.0,579.0
C100275,50,Hyderabad,Tamil Nadu,Low,2025,1.0,6932.0,6932.0,0.0,0.0,661.0,219.0
C100276,21,Pune,Karnataka,Low,2023,1.0,166.0,166.0,1.0,9.0,1133.0,758.0
C100277,50,Jaipur,Karnataka,High,2023,1.0,4604.0,4604.0,1.0,14.0,873.0,306.0
C100278,31,Nagpur,Karnataka,Medium,2024,2.0,6838.0,3419.0,3.0,43.0,948.0,991.0
C100279,38,Ahmedabad,Telangana,Medium,2024,0.0,0.0,0.0,1.0,21.0,0.0,0.0
C100280,37,Hyderabad,Karnataka,Low,2024,0.0,0.0,0.0,1.0,6.0,1253.0,358.0
C100281,25,Nagpur,West Bengal,Medium,2023,0.0,0.0,0.0,0.0,0.0,389.0,44.0
C100282,24,Chennai,Gujarat,Low,2025,0.0,0.0,0.0,0.0,0.0,251.0,160.0
C100283,20,Nagpur,Karnataka,Medium,2023,1.0,456.0,456.0,1.0,12.0,0.0,0.0
C100284,34,Nagpur,Karnataka,Medium,2022,4.0,20535.0,5133.75,1.0,16.0,0.0,0.0
C100285,50,Ahmedabad,Gujarat,Low,2022,1.0,4897.0,4897.0,4.0,52.0,0.0,0.0
C100286,29,Chennai,Maharashtra,Low,2022,2.0,9522.0,4761.0,0.0,0.0,178.0,339.0
C100287,39,Nagpur,Karnataka,Low,2022,0.0,0.0,0.0,3.0,41.0,95.0,420.0
C100288,39,Bengaluru,Gujarat,Medium,2022,3.0,13123.0,4374.333333333333,0.0,0.0,0.0,0.0
C100289,47,Delhi,Tamil Nadu,High,2025,1.0,7166.0,7166.0,2.0,33.0,677.0,278.0
C100290,55,Kolkata,Maharashtra,High,2024,0.0,0.0,0.0,0.0,0.0,231.0,175.0
C100291,55,Mumbai,Rajasthan,Medium,2025,1.0,9859.0,9859.0,2.0,36.0,714.0,563.0
C100292,25,Kolkata,Delhi,Medium,2025,2.0,7847.0,3923.5,3.0,30.0,618.0,194.0
C100293,44,Pune,Telangana,Low,2023,1.0,1825.0,1825.0,1.0,8.0,793.0,420.0
C100294,44,Nagpur,Maharashtra,Low,2025,3.0,11380.0,3793.3333333333335,0.0,0.0,2831.0,795.0
C100295,51,Hyderabad,Maharashtra,Low,2022,1.0,1023.0,1023.0,3.0,43.0,0.0,0.0
C100296,38,Jaipur,Tamil Nadu,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100297,47,Pune,Rajasthan,Low,2025,1.0,7014.0,7014.0,1.0,20.0,0.0,0.0
C100298,50,Ahmedabad,Gujarat,Low,2025,0.0,0.0,0.0,1.0,7.0,342.0,511.0
C100299,45,Jaipur,West Bengal,Medium,2025,0.0,0.0,0.0,1.0,17.0,0.0,0.0
C100300,50,Jaipur,West Bengal,High,2023,1.0,7804.0,7804.0,0.0,0.0,0.0,0.0
C100301,22,Ahmedabad,Karnataka,Low,2022,0.0,0.0,0.0,1.0,15.0,860.0,457.0
C100302,36,Bengaluru,Delhi,High,2024,1.0,1480.0,1480.0,0.0,0.0,911.0,485.0
C100303,21,Kolkata,Gujarat,Low,2022,0.0,0.0,0.0,3.0,40.0,0.0,0.0
C100304,52,Pune,Rajasthan,Low,2022,2.0,12647.0,6323.5,1.0,14.0,1471.0,926.0
C100305,34,Kolkata,Tamil Nadu,Low,2023,1.0,166.0,166.0,1.0,18.0,634.0,442.0
C100306,45,Chennai,Gujarat,Medium,2024,2.0,6570.0,3285.0,1.0,7.0,0.0,0.0
C100307,47,Hyderabad,Gujarat,Medium,2023,0.0,0.0,0.0,0.0,0.0,296.0,481.0
C100308,46,Pune,Tamil Nadu,Low,2025,0.0,0.0,0.0,1.0,20.0,257.0,131.0
C100309,23,Ahmedabad,Maharashtra,Low,2022,0.0,0.0,0.0,0.0,0.0,814.0,89.0
C100310,52,Nagpur,Delhi,Medium,2022,0.0,0.0,0.0,1.0,15.0,3511.0,1401.0
C100311,58,Pune,Gujarat,Medium,2025,0.0,0.0,0.0,0.0,0.0,1144.0,802.0
C100312,54,Pune,Tamil Nadu,High,2022,1.0,7616.0,7616.0,1.0,17.0,1514.0,389.0
C100313,41,Delhi,West Bengal,Medium,2023,1.0,8543.0,8543.0,0.0,0.0,889.0,345.0
C100314,46,Ahmedabad,Telangana,Low,2022,0.0,0.0,0.0,1.0,11.0,816.0,440.0
C100315,48,Ahmedabad,Gujarat,Medium,2025,0.0,0.0,0.0,0.0,0.0,736.0,61.0
C100316,52,Kolkata,Telangana,High,2024,1.0,1442.0,1442.0,0.0,0.0,1631.0,679.0
C100317,50,Hyderabad,Tamil Nadu,High,2022,1.0,9330.0,9330.0,1.0,12.0,160.0,420.0
C100318,38,Ahmedabad,Maharashtra,Low,2023,1.0,8464.0,8464.0,1.0,24.0,27.0,350.0
C100319,49,Mumbai,Gujarat,Medium,2022,2.0,13894.0,6947.0,1.0,5.0,0.0,0.0
C100320,40,Ahmedabad,Telangana,High,2025,1.0,9964.0,9964.0,1.0,21.0,491.0,259.0
C100321,50,Mumbai,Maharashtra,High,2025,1.0,6676.0,6676.0,1.0,19.0,0.0,0.0
C100322,20,Nagpur,Karnataka,High,2024,0.0,0.0,0.0,0.0,0.0,461.0,27.0
C100323,35,Hyderabad,Karnataka,Low,2024,0.0,0.0,0.0,1.0,23.0,0.0,0.0
C100324,42,Bengaluru,Gujarat,High,2023,0.0,0.0,0.0,2.0,35.0,0.0,0.0
C100325,59,Pune,Maharashtra,Medium,2022,1.0,3632.0,3632.0,2.0,18.0,0.0,0.0
C100326,48,Hyderabad,Tamil Nadu,Low,2023,0.0,0.0,0.0,0.0,0.0,87.0,212.0
C100327,20,Kolkata,Karnataka,Medium,2025,3.0,20496.0,6832.0,1.0,13.0,0.0,0.0
C100328,57,Pune,West Bengal,Medium,2024,0.0,0.0,0.0,0.0,0.0,1044.0,213.0
C100329,41,Mumbai,Gujarat,High,2023,1.0,9240.0,9240.0,0.0,0.0,1090.0,484.0
C100330,49,Jaipur,Gujarat,Low,2022,1.0,7988.0,7988.0,0.0,0.0,790.0,268.0
C100331,39,Hyderabad,Karnataka,Low,2025,0.0,0.0,0.0,1.0,20.0,407.0,132.0
C100332,40,Kolkata,West Bengal,Medium,2022,0.0,0.0,0.0,1.0,6.0,1502.0,371.0
C100333,19,Mumbai,Telangana,Low,2024,1.0,5555.0,5555.0,0.0,0.0,613.0,471.0
C100334,44,Kolkata,Tamil Nadu,Low,2024,2.0,7143.0,3571.5,1.0,20.0,864.0,412.0
C100335,59,Kolkata,Maharashtra,Low,2024,1.0,2677.0,2677.0,0.0,0.0,93.0,141.0
C100336,19,Kolkata,Rajasthan,Low,2024,1.0,1387.0,1387.0,1.0,10.0,0.0,0.0
C100337,43,Hyderabad,Karnataka,High,2024,2.0,13217.0,6608.5,1.0,9.0,945.0,299.0
C100338,34,Jaipur,Gujarat,Medium,2025,1.0,6864.0,6864.0,1.0,3.0,0.0,0.0
C100339,57,Mumbai,Tamil Nadu,Medium,2022,3.0,4914.0,1638.0,2.0,45.0,0.0,0.0
C100340,50,Bengaluru,Karnataka,Low,2022,2.0,2458.0,1229.0,3.0,58.0,0.0,0.0
C100341,26,Mumbai,Telangana,Low,2022,1.0,6605.0,6605.0,0.0,0.0,107.0,227.0
C100342,56,Ahmedabad,Tamil Nadu,Medium,2023,2.0,11831.0,5915.5,0.0,0.0,1936.0,707.0
C100343,46,Pune,Delhi,Medium,2023,1.0,6867.0,6867.0,1.0,7.0,853.0,808.0
C100344,59,Jaipur,Gujarat,High,2024,0.0,0.0,0.0,3.0,39.0,0.0,0.0
C100345,43,Hyderabad,Telangana,Low,2025,5.0,17365.0,3473.0,0.0,0.0,349.0,257.0
C100346,52,Delhi,Maharashtra,Medium,2025,2.0,13951.0,6975.5,3.0,18.0,254.0,259.0
C100347,42,Bengaluru,Tamil Nadu,High,2022,2.0,15069.0,7534.5,0.0,0.0,0.0,0.0
C100348,41,Pune,West Bengal,High,2024,3.0,14610.0,4870.0,0.0,0.0,0.0,0.0
C100349,30,Delhi,Karnataka,Low,2025,1.0,8968.0,8968.0,0.0,0.0,1923.0,896.0
C100350,24,Ahmedabad,West Bengal,High,2022,0.0,0.0,0.0,2.0,20.0,0.0,0.0
C100351,53,Mumbai,Rajasthan,High,2022,1.0,8187.0,8187.0,2.0,32.0,0.0,0.0
C100352,37,Mumbai,Tamil Nadu,High,2022,2.0,12792.0,6396.0,1.0,3.0,865.0,226.0
C100353,18,Jaipur,Maharashtra,High,2022,2.0,17187.0,8593.5,2.0,25.0,1787.0,640.0
C100354,25,Hyderabad,West Bengal,High,2022,1.0,8194.0,8194.0,1.0,16.0,269.0,73.0
C100355,33,Hyderabad,West Bengal,Low,2025,0.0,0.0,0.0,0.0,0.0,796.0,205.0
C100356,31,Pune,West Bengal,Low,2022,1.0,7010.0,7010.0,0.0,0.0,289.0,483.0
C100357,29,Chennai,Gujarat,Low,2025,2.0,6091.0,3045.5,1.0,2.0,893.0,370.0
C100358,40,Ahmedabad,Tamil Nadu,Low,2025,0.0,0.0,0.0,1.0,11.0,776.0,1111.0
C100359,32,Chennai,Karnataka,Medium,2022,5.0,27110.0,5422.0,1.0,3.0,0.0,0.0
C100360,45,Kolkata,Rajasthan,Low,2023,1.0,1894.0,1894.0,1.0,17.0,0.0,0.0
C100361,51,Bengaluru,Gujarat,Low,2023,1.0,7412.0,7412.0,1.0,6.0,810.0,428.0
C100362,19,Mumbai,West Bengal,Low,2024,1.0,7217.0,7217.0,0.0,0.0,921.0,120.0
C100363,49,Pune,Telangana,High,2022,0.0,0.0,0.0,1.0,21.0,0.0,0.0
C100364,40,Chennai,Telangana,High,2024,1.0,7980.0,7980.0,3.0,14.0,0.0,0.0
C100365,39,Jaipur,Karnataka,High,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100366,42,Nagpur,Gujarat,Low,2022,3.0,19305.0,6435.0,0.0,0.0,718.0,226.0
C100367,39,Hyderabad,Delhi,Medium,2023,1.0,2444.0,2444.0,4.0,76.0,527.0,413.0
C100368,39,Mumbai,Delhi,Medium,2025,2.0,9952.0,4976.0,2.0,27.0,415.0,364.0
C100369,59,Pune,Telangana,Low,2025,0.0,0.0,0.0,0.0,0.0,1905.0,673.0
C100370,23,Delhi,West Bengal,Medium,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100371,32,Bengaluru,Maharashtra,Medium,2024,0.0,0.0,0.0,0.0,0.0,1585.0,797.0
C100372,54,Kolkata,Tamil Nadu,Low,2022,1.0,7453.0,7453.0,0.0,0.0,0.0,0.0
C100373,50,Jaipur,Rajasthan,High,2024,1.0,4592.0,4592.0,0.0,0.0,556.0,259.0
C100374,25,Ahmedabad,Gujarat,Medium,2022,2.0,4979.0,2489.5,0.0,0.0,1197.0,393.0
C100375,22,Jaipur,Karnataka,High,2022,2.0,5602.0,2801.0,0.0,0.0,1192.0,834.0
C100376,56,Kolkata,Maharashtra,Low,2022,0.0,0.0,0.0,1.0,21.0,900.0,424.0
C100377,21,Nagpur,Gujarat,High,2023,0.0,0.0,0.0,0.0,0.0,599.0,393.0
C100378,23,Ahmedabad,West Bengal,Medium,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100379,49,Ahmedabad,Tamil Nadu,High,2024,3.0,18399.0,6133.0,0.0,0.0,864.0,606.0
C100380,47,Pune,Rajasthan,High,2024,1.0,1825.0,1825.0,2.0,45.0,886.0,679.0
C100381,52,Jaipur,Gujarat,High,2024,0.0,0.0,0.0,1.0,19.0,138.0,254.0
C100382,57,Mumbai,Telangana,Low,2023,0.0,0.0,0.0,1.0,20.0,0.0,0.0
C100383,33,Kolkata,Rajasthan,Low,2023,1.0,962.0,962.0,1.0,3.0,0.0,0.0
C100384,30,Nagpur,Gujarat,Low,2025,1.0,386.0,386.0,3.0,31.0,0.0,0.0
C100385,59,Nagpur,Karnataka,Low,2022,1.0,8148.0,8148.0,2.0,22.0,207.0,495.0
C100386,47,Hyderabad,Maharashtra,High,2022,0.0,0.0,0.0,1.0,19.0,986.0,53.0
C100387,36,Bengaluru,Tamil Nadu,Medium,2025,1.0,9700.0,9700.0,1.0,13.0,901.0,326.0
C100388,34,Pune,Telangana,High,2024,1.0,7382.0,7382.0,0.0,0.0,0.0,0.0
C100389,36,Pune,Telangana,High,2022,1.0,5772.0,5772.0,0.0,0.0,0.0,0.0
C100390,45,Delhi,Tamil Nadu,High,2025,1.0,8042.0,8042.0,0.0,0.0,0.0,0.0
C100391,43,Pune,Rajasthan,Medium,2022,0.0,0.0,0.0,1.0,24.0,311.0,212.0
C100392,54,Ahmedabad,Delhi,Medium,2023,1.0,9101.0,9101.0,0.0,0.0,647.0,284.0
C100393,43,Delhi,Gujarat,Medium,2023,0.0,0.0,0.0,1.0,11.0,0.0,0.0
C100394,40,Nagpur,Gujarat,High,2023,1.0,1230.0,1230.0,1.0,12.0,0.0,0.0
C100395,26,Mumbai,Delhi,Low,2024,1.0,5659.0,5659.0,1.0,18.0,0.0,0.0
C100396,29,Chennai,Tamil Nadu,Low,2023,1.0,7819.0,7819.0,2.0,21.0,1119.0,567.0
C100397,18,Bengaluru,Tamil Nadu,High,2024,1.0,1345.0,1345.0,1.0,18.0,971.0,690.0
C100398,18,Bengaluru,Rajasthan,Low,2022,2.0,8159.0,4079.5,1.0,7.0,0.0,0.0
C100399,51,Mumbai,Rajasthan,Low,2022,1.0,648.0,648.0,2.0,39.0,0.0,0.0
C100400,49,Mumbai,Tamil Nadu,High,2022,1.0,4826.0,4826.0,1.0,9.0,0.0,0.0
C100401,42,Chennai,Telangana,High,2022,0.0,0.0,0.0,1.0,14.0,0.0,0.0
C100402,57,Hyderabad,West Bengal,Low,2023,2.0,6325.0,3162.5,1.0,2.0,0.0,0.0
C100403,18,Jaipur,Gujarat,High,2022,0.0,0.0,0.0,0.0,0.0,815.0,183.0
C100404,33,Bengaluru,West Bengal,Low,2023,0.0,0.0,0.0,0.0,0.0,749.0,391.0
C100405,56,Hyderabad,Gujarat,Medium,2022,0.0,0.0,0.0,1.0,20.0,186.0,173.0
C100406,22,Pune,Karnataka,Medium,2022,0.0,0.0,0.0,0.0,0.0,907.0,605.0
C100407,39,Mumbai,Telangana,High,2023,1.0,8086.0,8086.0,1.0,5.0,964.0,74.0
C100408,46,Delhi,Rajasthan,Low,2024,0.0,0.0,0.0,1.0,7.0,808.0,313.0
C100409,20,Hyderabad,Gujarat,Medium,2023,2.0,11073.0,5536.5,0.0,0.0,1333.0,667.0
C100410,29,Hyderabad,Telangana,High,2024,5.0,17339.0,3467.8,0.0,0.0,718.0,173.0
C100411,43,Bengaluru,Delhi,Medium,2025,2.0,2232.0,1116.0,0.0,0.0,208.0,23.0
C100412,33,Nagpur,Tamil Nadu,Medium,2023,2.0,3921.0,1960.5,1.0,11.0,0.0,0.0
C100413,54,Delhi,Rajasthan,High,2024,2.0,7777.0,3888.5,0.0,0.0,581.0,362.0
C100414,39,Jaipur,Telangana,Medium,2025,1.0,9865.0,9865.0,2.0,34.0,0.0,0.0
C100415,46,Pune,Telangana,High,2024,2.0,2918.0,1459.0,2.0,23.0,91.0,239.0
C100416,31,Chennai,Tamil Nadu,High,2023,1.0,9485.0,9485.0,0.0,0.0,2454.0,762.0
C100417,45,Kolkata,West Bengal,Medium,2025,0.0,0.0,0.0,2.0,13.0,0.0,0.0
C100418,22,Nagpur,Karnataka,Medium,2024,1.0,2596.0,2596.0,1.0,13.0,874.0,307.0
C100419,47,Bengaluru,Delhi,Low,2023,0.0,0.0,0.0,1.0,18.0,0.0,0.0
C100420,22,Nagpur,Rajasthan,Medium,2024,1.0,1236.0,1236.0,1.0,2.0,647.0,576.0
C100421,29,Delhi,Maharashtra,Low,2022,0.0,0.0,0.0,0.0,0.0,192.0,34.0
C100422,33,Ahmedabad,West Bengal,High,2022,0.0,0.0,0.0,1.0,16.0,162.0,685.0
C100423,43,Jaipur,Telangana,Medium,2022,0.0,0.0,0.0,1.0,16.0,338.0,440.0
C100424,43,Pune,Rajasthan,Medium,2025,2.0,16528.0,8264.0,0.0,0.0,50.0,6.0
C100425,38,Nagpur,Karnataka,High,2025,2.0,9136.0,4568.0,1.0,1.0,0.0,0.0
C100426,56,Jaipur,Maharashtra,Medium,2023,1.0,4265.0,4265.0,1.0,4.0,614.0,360.0
C100427,53,Kolkata,Gujarat,Low,2025,1.0,6834.0,6834.0,1.0,1.0,870.0,731.0
C100428,50,Pune,West Bengal,Medium,2024,2.0,5477.0,2738.5,0.0,0.0,0.0,0.0
C100429,47,Kolkata,Gujarat,Low,2025,0.0,0.0,0.0,0.0,0.0,668.0,180.0
C100430,54,Hyderabad,West Bengal,Medium,2025,1.0,4782.0,4782.0,2.0,24.0,0.0,0.0
C100431,40,Nagpur,Rajasthan,Medium,2025,1.0,5209.0,5209.0,2.0,12.0,0.0,0.0
C100432,27,Kolkata,Tamil Nadu,High,2022,1.0,3701.0,3701.0,1.0,23.0,829.0,306.0
C100433,22,Jaipur,Maharashtra,Low,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100434,53,Ahmedabad,Rajasthan,High,2025,2.0,12909.0,6454.5,2.0,32.0,701.0,269.0
C100435,51,Chennai,Tamil Nadu,High,2023,0.0,0.0,0.0,1.0,10.0,158.0,319.0
C100436,48,Mumbai,Gujarat,High,2024,0.0,0.0,0.0,1.0,16.0,0.0,0.0
C100437,27,Ahmedabad,West Bengal,Low,2023,2.0,3720.0,1860.0,0.0,0.0,767.0,661.0
C100438,36,Bengaluru,West Bengal,High,2023,1.0,3345.0,3345.0,1.0,2.0,1364.0,342.0
C100439,49,Ahmedabad,West Bengal,Low,2025,1.0,9041.0,9041.0,2.0,28.0,0.0,0.0
C100440,18,Kolkata,Karnataka,Low,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100441,22,Bengaluru,West Bengal,Medium,2022,0.0,0.0,0.0,3.0,43.0,748.0,316.0
C100442,21,Ahmedabad,Maharashtra,Low,2024,0.0,0.0,0.0,0.0,0.0,230.0,285.0
C100443,33,Mumbai,Delhi,Low,2022,1.0,7594.0,7594.0,1.0,13.0,32.0,392.0
C100444,41,Jaipur,Karnataka,Medium,2022,1.0,5349.0,5349.0,1.0,9.0,0.0,0.0
C100445,33,Chennai,Maharashtra,High,2022,0.0,0.0,0.0,3.0,51.0,0.0,0.0
C100446,19,Kolkata,Telangana,Medium,2022,2.0,4469.0,2234.5,2.0,20.0,752.0,326.0
C100447,45,Nagpur,Maharashtra,Medium,2023,0.0,0.0,0.0,0.0,0.0,317.0,408.0
C100448,49,Pune,Gujarat,Medium,2022,1.0,6922.0,6922.0,2.0,33.0,780.0,95.0
C100449,44,Delhi,Maharashtra,Low,2023,2.0,9406.0,4703.0,0.0,0.0,882.0,165.0
C100450,37,Nagpur,Delhi,Medium,2024,0.0,0.0,0.0,1.0,12.0,707.0,347.0
C100451,41,Hyderabad,Karnataka,Low,2022,1.0,7458.0,7458.0,1.0,8.0,686.0,331.0
C100452,29,Kolkata,Telangana,Low,2025,1.0,4359.0,4359.0,2.0,31.0,0.0,0.0
C100453,52,Pune,West Bengal,Low,2022,2.0,12247.0,6123.5,0.0,0.0,1350.0,912.0
C100454,50,Jaipur,Karnataka,Low,2022,1.0,2428.0,2428.0,0.0,0.0,2032.0,612.0
C100455,50,Hyderabad,Karnataka,High,2022,2.0,14851.0,7425.5,3.0,50.0,1237.0,912.0
C100456,54,Delhi,Rajasthan,Low,2022,0.0,0.0,0.0,1.0,21.0,935.0,788.0
C100457,29,Kolkata,Telangana,Low,2025,2.0,15444.0,7722.0,0.0,0.0,1209.0,695.0
C100458,20,Nagpur,Gujarat,Medium,2024,2.0,13696.0,6848.0,2.0,29.0,0.0,0.0
C100459,18,Ahmedabad,Rajasthan,Medium,2022,2.0,6633.0,3316.5,3.0,33.0,0.0,0.0
C100460,50,Nagpur,Telangana,Low,2025,1.0,7074.0,7074.0,1.0,19.0,0.0,0.0
C100461,57,Nagpur,Delhi,High,2025,3.0,11128.0,3709.3333333333335,1.0,19.0,0.0,0.0
C100462,27,Delhi,Gujarat,High,2024,2.0,7074.0,3537.0,3.0,41.0,1161.0,372.0
C100463,46,Kolkata,Tamil Nadu,Medium,2024,0.0,0.0,0.0,3.0,39.0,344.0,360.0
C100464,30,Kolkata,Delhi,High,2024,1.0,8857.0,8857.0,2.0,14.0,0.0,0.0
C100465,29,Bengaluru,Gujarat,Medium,2025,2.0,8591.0,4295.5,1.0,6.0,1362.0,247.0
C100466,48,Nagpur,Gujarat,High,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100467,19,Jaipur,West Bengal,High,2023,2.0,14279.0,7139.5,1.0,22.0,0.0,0.0
C100468,52,Pune,Telangana,High,2025,1.0,356.0,356.0,1.0,21.0,1338.0,743.0
C100469,40,Pune,Maharashtra,Medium,2022,3.0,9693.0,3231.0,2.0,20.0,855.0,344.0
C100470,34,Hyderabad,Maharashtra,Medium,2025,2.0,9322.0,4661.0,1.0,1.0,0.0,0.0
C100471,43,Delhi,Karnataka,Low,2025,0.0,0.0,0.0,1.0,17.0,0.0,0.0
C100472,25,Nagpur,Karnataka,Low,2024,4.0,18817.0,4704.25,1.0,17.0,0.0,0.0
C100473,46,Jaipur,Tamil Nadu,High,2024,0.0,0.0,0.0,1.0,2.0,2137.0,1205.0
C100474,43,Hyderabad,Gujarat,High,2022,1.0,243.0,243.0,1.0,9.0,1674.0,608.0
C100475,27,Kolkata,Tamil Nadu,High,2025,1.0,788.0,788.0,2.0,34.0,1207.0,514.0
C100476,43,Pune,Rajasthan,Medium,2022,1.0,8815.0,8815.0,1.0,10.0,925.0,565.0
C100477,51,Mumbai,Tamil Nadu,High,2024,1.0,2502.0,2502.0,1.0,9.0,822.0,143.0
C100478,58,Bengaluru,Tamil Nadu,Low,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100479,24,Jaipur,Maharashtra,High,2025,0.0,0.0,0.0,2.0,29.0,0.0,0.0
C100480,21,Hyderabad,Gujarat,Low,2023,0.0,0.0,0.0,3.0,38.0,0.0,0.0
C100481,28,Hyderabad,Telangana,High,2024,0.0,0.0,0.0,1.0,7.0,788.0,254.0
C100482,46,Jaipur,West Bengal,High,2022,2.0,13044.0,6522.0,1.0,14.0,723.0,686.0
C100483,53,Ahmedabad,West Bengal,High,2025,0.0,0.0,0.0,1.0,16.0,0.0,0.0
C100484,42,Mumbai,Tamil Nadu,Low,2024,0.0,0.0,0.0,0.0,0.0,221.0,423.0
C100485,38,Kolkata,Gujarat,Low,2022,3.0,16405.0,5468.333333333333,2.0,25.0,978.0,484.0
C100486,53,Pune,Delhi,Medium,2023,1.0,9531.0,9531.0,2.0,24.0,752.0,230.0
C100487,27,Nagpur,West Bengal,Low,2024,1.0,7289.0,7289.0,1.0,13.0,772.0,419.0
C100488,54,Jaipur,Tamil Nadu,High,2022,0.0,0.0,0.0,0.0,0.0,949.0,207.0
C100489,26,Delhi,Maharashtra,Low,2025,1.0,6519.0,6519.0,0.0,0.0,1856.0,481.0
C100490,41,Mumbai,Karnataka,High,2024,1.0,2583.0,2583.0,1.0,13.0,1183.0,481.0
C100491,52,Bengaluru,Delhi,High,2023,0.0,0.0,0.0,3.0,54.0,279.0,41.0
C100492,52,Bengaluru,Tamil Nadu,Low,2024,1.0,3891.0,3891.0,0.0,0.0,291.0,417.0
C100493,53,Delhi,Rajasthan,Medium,2022,0.0,0.0,0.0,1.0,10.0,595.0,29.0
C100494,35,Mumbai,Rajasthan,Low,2022,1.0,7963.0,7963.0,0.0,0.0,830.0,91.0
C100495,56,Hyderabad,Rajasthan,Low,2024,0.0,0.0,0.0,1.0,2.0,2554.0,528.0
C100496,49,Bengaluru,Maharashtra,High,2024,3.0,10030.0,3343.3333333333335,1.0,3.0,0.0,0.0
C100497,41,Hyderabad,Karnataka,Low,2022,1.0,662.0,662.0,1.0,8.0,0.0,0.0
C100498,40,Ahmedabad,Rajasthan,Medium,2025,0.0,0.0,0.0,0.0,0.0,556.0,264.0
C100499,49,Mumbai,Rajasthan,High,2022,1.0,6213.0,6213.0,1.0,24.0,0.0,0.0
C100500,54,Jaipur,Rajasthan,Low,2024,0.0,0.0,0.0,1.0,19.0,0.0,0.0
C100501,29,Nagpur,Tamil Nadu,Medium,2025,0.0,0.0,0.0,1.0,8.0,275.0,405.0
C100502,30,Pune,Maharashtra,High,2023,1.0,6289.0,6289.0,1.0,16.0,802.0,1009.0
C100503,40,Ahmedabad,Maharashtra,Medium,2022,0.0,0.0,0.0,1.0,7.0,0.0,0.0
C100504,42,Hyderabad,Telangana,Medium,2023,1.0,3156.0,3156.0,0.0,0.0,344.0,374.0
C100505,52,Mumbai,Maharashtra,High,2025,2.0,12051.0,6025.5,1.0,11.0,0.0,0.0
C100506,58,Ahmedabad,Tamil Nadu,Low,2023,2.0,7933.0,3966.5,1.0,3.0,0.0,0.0
C100507,47,Hyderabad,Gujarat,Medium,2023,1.0,5156.0,5156.0,0.0,0.0,356.0,291.0
C100508,34,Nagpur,Maharashtra,High,2025,0.0,0.0,0.0,1.0,22.0,0.0,0.0
C100509,37,Nagpur,Delhi,Low,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C100510,42,Delhi,Maharashtra,Medium,2022,1.0,5848.0,5848.0,1.0,22.0,943.0,947.0
C100511,39,Kolkata,Maharashtra,High,2023,1.0,5255.0,5255.0,0.0,0.0,0.0,0.0
C100512,30,Bengaluru,West Bengal,Medium,2024,1.0,234.0,234.0,0.0,0.0,803.0,364.0
